,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
2230,2021-12-29 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOTS MAGNESIUM INGOTS,EMMENNAR PHARMA PRIVATE LIMITED,,HANGZHOU COLORING CHEMICAL CO LTD,4655.0,KGS,-,36541.7499675956,China,India,Madras Sea,4655.0,KGS,7.85,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,99/2/1 & 9 MADHUBAN INDUSTRIAL ESTATE MADHUBAN DAM ROAD INDIA SILVASSA 396320 INDIA,"ROOM NO. 4101, RADISSON FORTUNE CEN TER NO. 108 NORTH SHIXIN ROAD, XIAO SHAN AREA HANGZHOU CHINA 311 200",,India T3  Import
2231,2021-12-31 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOTS MAGNESIUM INGOTS   99.9%MIN.  ,METAL ALLOYS INDIA,,ZIXIN INTERNATIONAL TRADE LIMITED,25000.0,KGS,-,162125.0,China,India,Jnpt,25000.0,KGS,6.485,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"24, SUKHANAND CHAWL, ,KHATTAR GALLI, C.P.TANK, ,,",,,India T3  Import
2232,2021-12-29 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT 99.9%,M M CERAMICS FERRO ALLOYS,,MULTI METALS HARBOUR PTE LTD,25000.0,KGS,-,150000.0,China,India,Madras Sea,25.0,MTS,6000,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"501/502, 5TH FLOOR, NAVKAR COMMERCIA|OPP ANDHERI COURT, ANDHERI|MUMBAI, MAHARASHTRA, 400069","22 MALACCA STREET # 04-03 RD CAPITA L BUILDING SINGAPORE-048980 ., , SI NGAPORE SINGAPORE",,India T3  Import
2233,2021-12-03 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,25000.0,KGS,-,90058.2341238472,China,India,Jnpt,25000.0,KGS,3.602,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2234,2021-11-28 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED  ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,1009.28,KGS,-,3230.3223701731,China,India,Calcutta Sea,1009.28,KGS,3.201,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2235,2021-11-20 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT,SNAM ALLOYS PVT LTD,,QUIZO INTERNATIONAL PTE LTD,50240.0,KGS,-,414480.0,China,India,Ennore,50.24,MTS,8250,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"NO.21E, ATTIBELE INDUSTRIAL ESTATE,ATTIBELE, ANAKEL TALUK,","10 ANSON ROAD #27-15, INTERNATIONALPLAZA,  079903    ",,India T3  Import
2236,2021-12-04 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOTS MAGNESIUM INGOTS   99.90% MIN  ,METAL ALLOYS INDIA,,XIAN TOP METAL IMPORT AND EXPORT CO LTD,8000.0,KGS,-,40000.0,China,India,Jnpt,8000.0,KGS,5,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"24, SUKHANAND CHAWL, ,KHATTAR GALLI, C.P.TANK, ,,",,,India T3  Import
2237,2021-12-06 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT,OSWAL MINERAL LIMITED,,WORLD METALS ALLOYS FZC,25000.0,KGS,-,237500.0,China,India,Madras Sea,25000.0,KGS,9.5,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,REGD OFFICE NO.8/11 POLICE STATION ROAD PALLAVARAM,"Q4/300, S.A.I.F ZONE,
Sharjah, United Arab Emirates
Phone No : +971 6 5578119
Fax No : 97165529398",,India T3  Import
2238,2021-02-06 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED  ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,25000.0,KGS,-,58625.0,China,India,Madras Sea,25000.0,KGS,2.345,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2239,2021-06-11 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED   -,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,24000.0,KGS,-,66491.6688302907,China,India,Calcutta Sea,24000.0,KGS,2.77,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2240,2021-04-14 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED  ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,23750.0,KGS,-,56653.6654079568,China,India,Madras Sea,23750.0,KGS,2.385,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2241,2021-08-11 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT     UNWROUGHT & UNALLOYED         MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN:0.0013% , MN:0.0014%    ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,48000.0,KGS,-,140664.307723036,China,India,Ahmedabad Icd,48000.0,KGS,2.931,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2242,2021-12-28 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT MG -99.90%,SHREE BAJRANG SALES P LTD,,QIZHEN INTERNATIONAL CO LIMITED,25000.0,KGS,-,138250.0,China,India,Jnpt,25.0,MTS,5530,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"
X-49, MIDC IND'S EST,
HNGNA ROAD, NAGPUR,
MAHARASHTRA, INDIA.",,,India T3  Import
2243,2021-12-22 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT  UNWROUGHT & UNALLOYED  MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN:0.0013% , MN:0.0014%  ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,25000.0,KGS,-,222791.879714841,China,India,Ahmedabad Icd,25000.0,KGS,8.912,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2244,2021-12-07 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT,JPS METALS PRIVATE LIMITED,,HK XINYUAN CHENG INDUSTRIAL CO LTD,27000.0,KGS,-,141750.0,China,India,Jnpt,27.0,MTS,5250,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"499/501 J.S.S. RD SHREEJI BHAVAN,G R. FLR BELOW VICHARE COURIER CHIRA BAZAR,",,,India T3  Import
2245,2021-11-22 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT 99.9%,M M CERAMICS FERRO ALLOYS,,M S SILICA TRADING CO LTD,25000.0,KGS,-,207500.0,China,India,Mundra,25.0,MTS,8300,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"501/502, 5TH FLOOR, NAVKAR COMMERCIA|OPP ANDHERI COURT, ANDHERI|MUMBAI, MAHARASHTRA, 400069","TROPIC ISEL BUILDING, P.O.BOX 438,ROAD TOWN, TORTOLA, BRITISH VIRGINISLANDS  BRITISH VIRGIN ISLANDS",,India T3  Import
2246,2021-11-19 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT,SNAM ALLOYS PVT LTD,,QUIZO INTERNATIONAL PTE LTD,25120.0,KGS,-,217073.760852197,China,India,Ennore,25.12,MTS,8641.471,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"NO.21E, ATTIBELE INDUSTRIAL ESTATE,ATTIBELE, ANAKEL TALUK,","10 ANSON ROAD #27-15, INTERNATIONALPLAZA,  079903    ",,India T3  Import
2247,2021-01-20 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED     MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN:0.0013% , M N:0.0014%   ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,48000.0,KGS,-,95760.0,China,India,Ahmedabad Icd,48000.0,KGS,1.995,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste an and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2248,2021-01-04 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT MG :99.90% MIN. ,  FE:0.04% MAX. , SI:0.03% MAX. , CU:0.004% MAX. , NI:0.001% MAX. ,  AL:0.02% MAX. SIZE:7-8 KGS ",RISHAV COMMERCIAL CO PVT LTD,,POINTER INVESTMENT H K LTD,50000.0,KGS,-,104913.727333781,China,India,Calcutta Sea,50.0,MTS,2098.275,-,Xixiang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste an and scrap",0.0,"FMC FORTUNA,B-1,5TH FLOOR,234/3A,A.J.C. BOSE ROAD","RM. 3408, CHINA MERCHANTS TOWER, SHUN|TAK CENTRE, 168-200 CONNAUGHT ROAD C|ENTRAL, HONG KONG, HONG KONG",,India T3  Import
2249,2021-08-16 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT     UNWROUGHT & UNALLOYED         MG : 99.92%        FOR MAKING ALUMINIUM ALLOY &DIFF.KIND OF ALLOY MAKING INDUSTRIES    ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,48000.0,KGS,-,140664.307723036,China,India,Gurgaon Icd,48000.0,KGS,2.931,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2250,2021-09-04 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED  ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,25026.0,KGS,-,78269.2509803922,China,India,Calcutta Sea,25026.0,KGS,3.128,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2251,2021-06-23 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED     MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN:0.0013% , M N:0.0014%  ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,24000.0,KGS,-,60130.4676056338,China,India,Ahmedabad Icd,24000.0,KGS,2.505,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2252,2021-06-23 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED     MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN:0.0013% , M N:0.0014%  ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,25000.0,KGS,-,69262.0571428572,China,India,Ahmedabad Icd,25000.0,KGS,2.77,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2253,2021-01-28 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED     MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN: 0.0013% , MN:0.0014%   ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,25000.0,KGS,-,54625.0,China,India,Ahmedabad Icd,25000.0,KGS,2.185,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste an and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2254,2021-01-28 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED     MG:99.92% , SI:0.0070% , FE:0.021% , NI:0.0004% , ZN: 0.0013% , MN:0.0014%   ",KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,3770.0,KGS,-,8840.6499661476,China,India,Ahmedabad Icd,3770.0,KGS,2.345,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste an and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2255,2021-02-12 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   MG: 99.92%  ,JAI BALAJI INDUSTRIES,,DK METAL WORLD LIMITED,20000.0,KGS,-,53000.0,China,India,Calcutta Sea,20000.0,KGS,2.65,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"LIMTIED UNIT-III, VILL.BANSKOPA, P.O.RAJBANDH, DURGAPUR 713212,
DIST:BURDWAN(W.B.),INDIA",FLAT  84 15F PRAT  MANSON  NO.26-36PRAT  AVENUE  TSIMSHATSUI  KOWLOONINV NO. DK/201702/SIMTL-364,,India T3  Import
2256,2021-01-02 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,19500.0,KGS,-,38707.5000671592,China,India,Jnpt,19500.0,KGS,1.985,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste an and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2257,2021-04-07 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED     MG: 99.92%    FOR MAKING ALUMINIUM ALLOY & DIFF. KIND OF ALLOY MAKING INDUSTRIES  ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,50000.0,KGS,-,116520.393391773,China,India,Gurgaon Icd,50000.0,KGS,2.33,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2258,2021-08-18 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT     UNWROUGHT & UNALLOYED         MG : 99.92%        FOR MAKING ALUMINIUM ALLOY &DIFF.KIND OF ALLOY MAKING INDUSTRIES    ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,48000.0,KGS,-,140664.307723036,China,India,Gurgaon Icd,48000.0,KGS,2.931,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2259,2021-03-12 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT 99.9%MG:99.9237%MIN , AI:0.018%MAX , ZN:0.0013%MAX , MN:0.025%MAX , CU:0.0001%MAX , NI:0.0001%MAX , FE:0.0011%MAX ,  ",SANJAY COMMERCIAL CO,,SILICA TRADING CO LTD,25000.0,KGS,-,57500.0,China,India,Calcutta Sea,25.0,MTS,2300,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"FMC FORTUNA , B - A , 5TH FLOOR 234/3A , A . J . C BOSE RD , KOLKATA - 700 020 , WEST BENGAL INDIA","NO.65 FENGNAN ST, FENGYUAN DISTTAICHUNG CITY 420 TAIWAN(R.O.C)   CN",,India T3  Import
2260,2021-04-28 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED    MN 99.92%  ,JAI BALAJI INDUSTRIES,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,20000.0,KGS,-,52500.0,China,India,Calcutta Sea,20000.0,KGS,2.625,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"LIMTIED UNIT-III, VILL.BANSKOPA, P.O.RAJBANDH, DURGAPUR 713212,
DIST:BURDWAN(W.B.),INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2261,2021-05-11 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   UNWROUGHT & UNALLOYED  ,KOTHARI METALS LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,23750.0,KGS,-,55347.1090301003,China,India,Calcutta Sea,23750.0,KGS,2.33,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"PLOT NO.96.SECTOR-3.IMT MANESAR.GURGAON-122 050.HARYANA ,INDIA","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2262,2021-04-02 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT,CHANDAK LABORATORIES PVT LTD,,CHAMP MERIT HK LIMITED,50000.0,KGS,-,119199.932569117,Hong Kong,India,Jnpt,50000.0,KGS,2.384,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"10-2-196 EAST MARREDPALLY ,",,,India T3  Import
2263,2021-04-15 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   MN: 99.92% ,  SIZE: 7.50KGS INGOTS  ",SNAM ALLOYS PVT LTD,,WORLD METALS ALLOYS FZC,50000.0,KGS,-,130168.74578557,China,India,Ennore,50.0,MTS,2603.375,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"NO.21E, ATTIBELE INDUSTRIAL ESTATE,ATTIBELE, ANAKEL TALUK,","Q4/300, S.A.I.F ZONE,
Sharjah, United Arab Emirates
Phone No : +971 6 5578119
Fax No : 97165529398",,India T3  Import
2264,2021-02-22 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT 99.9%,M M CERAMICS FERRO ALLOYS,,HONG KONG HC TRADE LTD,25000.0,KGS,-,59754.6540027137,China,India,Madras Sea,25.0,MTS,2390.186,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"501/502, 5TH FLOOR, NAVKAR COMMERCIA|OPP ANDHERI COURT, ANDHERI|MUMBAI, MAHARASHTRA, 400069",,,India T3  Import
2265,2021-03-05 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT ,PENTAPHOS INDUSTRIES PRIVATE LIMITED,,LONG TENG INTERNATIONAL TRADING DEVELOP CO LTD,20850.0,KGS,-,49280.7665764547,China,India,Jnpt,20850.0,KGS,2.364,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"101 MUKTANGAN 10TH FLOOR,SAROJINI ROAD SANTACRUZ WEST",,,India T3  Import
2266,2021-02-04 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   25 MTS  ,JINDAL ALUMINIUM LTD KIADB INDUSTRIAL AREA YEDAHALLI,,DK METAL WORLD LIMITED,25000.0,KGS,-,62500.0,China,India,Bangalore Icd,25000.0,KGS,2.5,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"VILLAGE, TUMKUR ROAD,DABASPET,
BANGALORE 562111 INDIA. CORPORATE 
IDENTITY NO.U27203KA1970PLC002806",FLAT  84 15F PRAT  MANSON  NO.26-36PRAT  AVENUE  TSIMSHATSUI  KOWLOONINV NO. DK/201702/SIMTL-364,,India T3  Import
2267,2021-04-04 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOTS MAGNESIUM INGOTS 99.9% MIN.,METAL ALLOYS INDIA,,FUSHENGYUAN TRADING CO LIMITED,25000.0,KGS,-,48000.0,China,India,Jnpt,25000.0,KGS,1.92,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"24, SUKHANAND CHAWL, ,KHATTAR GALLI, C.P.TANK, ,,","RM 1607 TREND CTR 29-31 CHEUNG , LEE ST CHAI WAN , HONG KONG  HONG KONG",,India T3  Import
2268,2021-04-22 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT 99.9% MIN,EURO LABS,,PRAGS INDUSTRIAL CO LTD,50000.0,KGS,-,126000.0,China,India,Jnpt,50.0,MTS,2520,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"A-404, SHASHI TARA, S.V.P. ROAD, , BORIVALI (W),","2017-2018, 27FL, NORTH TOWER,HUACHENG INTERNATIONAL MANSION NO 162, WUSI ROAD, FUZHOU, FUJIAN  CN",,India T3  Import
2269,2021-04-25 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOTS Magnesium Ingots   MG 99.927%  ,M M CERAMICS FERRO ALLOYS,,M S LONG TENG INTERNATIONAL TRADIN,25000.0,KGS,-,61000.0,China,India,Mundra,25000.0,KGS,2.44,-,Not Available,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"501/502, 5TH FLOOR, NAVKAR COMMERCIA|OPP ANDHERI COURT, ANDHERI|MUMBAI, MAHARASHTRA, 400069",,,India T3  Import
2270,2021-03-29 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOTS MAGNESIUM INGOTS   UNWROUGHT & UNALLOYED   ,ELKEM SOUTH ASIA PVT LTD,,GLOBAL METAL RESOURCES LIMITED UNIT G 1 F MAU LAM COMM BUILDING,50000.0,KGS,-,113750.0,China,India,Borkhedi Icd,50.0,MTS,2275,-,Tianjin,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,". GALA NO. R-7 TO R-12, GLOBE COMPLEX MANKOLI ANJUR-FATA RD. DAPODE - 
OWALI VILALGE 421 302 BHIWANDI,
THANE INDIA IEC NO. 0388112573","16 - 18, MAU LAM ST JORDAN 
KOWLOON, HONG KONG",,India T3  Import
2271,2021-04-16 00:00:00,81041100,"MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT   MN: 99.93% ,  SIZE: 7.50KGS INGOTS  ",SNAM ALLOYS PVT LTD,,WORLD METALS ALLOYS FZC,75000.0,KGS,-,190125.0,China,India,Ennore,75.0,MTS,2535,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"NO.21E, ATTIBELE INDUSTRIAL ESTATE,ATTIBELE, ANAKEL TALUK,","Q4/300, S.A.I.F ZONE,
Sharjah, United Arab Emirates
Phone No : +971 6 5578119
Fax No : 97165529398",,India T3  Import
2272,2021-04-22 00:00:00,81041100,MAGNESIUM >> MAGNESIUM INGOT MAGNESIUM INGOT 99.9% MIN,EURO LABS,,PRAGS INDUSTRIAL CO LTD,50000.0,KGS,-,123000.0,China,India,Jnpt,50.0,MTS,2460,-,Xingang,-,-,-,-,-,-,-,"Magnesium and articles thereof, including waste and scrap",0.0,"A-404, SHASHI TARA, S.V.P. ROAD, , BORIVALI (W),","2017-2018, 27FL, NORTH TOWER,HUACHENG INTERNATIONAL MANSION NO 162, WUSI ROAD, FUZHOU, FUJIAN  CN",,India T3  Import
